line_item_id,order_id,customer_id,sku,quantity,item_revenue,category
LI-00013854,O-0006689,C-00624,SKU-0121,1,50.67,accessories
LI-00013855,O-0006690,C-00624,SKU-0127,2,69.63,accessories
LI-00013856,O-0006691,C-00624,SKU-0133,1,70.83,accessories
LI-00013857,O-0006692,C-00625,SKU-0053,1,60.56,apparel
LI-00013858,O-0006692,C-00625,SKU-0057,1,66.51,apparel
LI-00013859,O-0006693,C-00625,SKU-0058,2,85.73,apparel
LI-00013860,O-0006693,C-00625,SKU-0055,1,59.01,apparel
LI-00013861,O-0006693,C-00625,SKU-0042,2,60.48,apparel
LI-00013862,O-0006694,C-00625,SKU-0057,1,63.05,apparel
LI-00013863,O-0006694,C-00625,SKU-0055,2,73.13,apparel
LI-00013864,O-0006695,C-00625,SKU-0050,1,111.6,apparel
LI-00013865,O-0006695,C-00625,SKU-0055,2,101.4,apparel
LI-00013866,O-0006696,C-00625,SKU-0143,1,53.78,recovery
LI-00013867,O-0006696,C-00625,SKU-0058,1,90.59,apparel
LI-00013868,O-0006697,C-00625,SKU-0059,1,55.28,apparel
LI-00013869,O-0006697,C-00625,SKU-0054,1,58.6,apparel
LI-00013870,O-0006697,C-00625,SKU-0048,1,53.2,apparel
LI-00013871,O-0006698,C-00625,SKU-0059,1,27.45,apparel
LI-00013872,O-0006698,C-00625,SKU-0051,1,46.34,apparel
LI-00013873,O-0006698,C-00625,SKU-0018,1,26.53,footwear
LI-00013874,O-0006699,C-00625,SKU-0042,1,42.02,apparel
LI-00013875,O-0006699,C-00625,SKU-0087,1,36.02,camp
LI-00013876,O-0006699,C-00625,SKU-0147,1,47.27,recovery
LI-00013877,O-0006699,C-00625,SKU-0110,2,33.86,hydration
LI-00013878,O-0006700,C-00625,SKU-0047,1,148.81,apparel
LI-00013879,O-0006701,C-00625,SKU-0047,1,162.96,apparel
LI-00013880,O-0006702,C-00625,SKU-0051,1,179.64,apparel
LI-00013881,O-0006703,C-00625,SKU-0045,2,46.88,apparel
LI-00013882,O-0006703,C-00625,SKU-0051,1,49.92,apparel
LI-00013883,O-0006703,C-00625,SKU-0043,1,51.02,apparel
LI-00013884,O-0006703,C-00625,SKU-0013,1,37.04,footwear
LI-00013885,O-0006704,C-00625,SKU-0054,1,58.06,apparel
LI-00013886,O-0006704,C-00625,SKU-0116,1,90.58,hydration
LI-00013887,O-0006705,C-00625,SKU-0004,1,204.12,footwear
LI-00013888,O-0006706,C-00625,SKU-0043,1,32.07,apparel
LI-00013889,O-0006706,C-00625,SKU-0036,1,27.23,jackets
LI-00013890,O-0006706,C-00625,SKU-0056,1,28.57,apparel
LI-00013891,O-0006706,C-00625,SKU-0057,1,25.45,apparel
LI-00013892,O-0006707,C-00625,SKU-0018,1,38.42,footwear
LI-00013893,O-0006707,C-00625,SKU-0057,1,40.41,apparel
LI-00013894,O-0006707,C-00625,SKU-0047,1,40.47,apparel
LI-00013895,O-0006707,C-00625,SKU-0053,2,32.77,apparel
LI-00013896,O-0006707,C-00625,SKU-0046,1,34.35,apparel
LI-00013897,O-0006708,C-00625,SKU-0041,1,46.66,apparel
LI-00013898,O-0006708,C-00625,SKU-0047,1,63.33,apparel
LI-00013899,O-0006708,C-00625,SKU-0048,1,44.1,apparel
LI-00013900,O-0006708,C-00625,SKU-0049,1,46.79,apparel
LI-00013901,O-0006709,C-00625,SKU-0043,1,29.29,apparel
LI-00013902,O-0006709,C-00625,SKU-0046,1,42.5,apparel
LI-00013903,O-0006709,C-00625,SKU-0070,1,35.2,packs
LI-00013904,O-0006709,C-00625,SKU-0050,1,35.22,apparel
LI-00013905,O-0006710,C-00625,SKU-0055,1,38.16,apparel
LI-00013906,O-0006710,C-00625,SKU-0047,1,59.9,apparel
LI-00013907,O-0006710,C-00625,SKU-0141,1,39.6,recovery
LI-00013908,O-0006711,C-00625,SKU-0047,2,63.94,apparel
LI-00013909,O-0006711,C-00625,SKU-0099,1,89.58,camp
LI-00013910,O-0006711,C-00625,SKU-0056,1,83.36,apparel
LI-00013911,O-0006712,C-00625,SKU-0048,1,123.11,apparel
LI-00013912,O-0006713,C-00625,SKU-0098,1,53.99,camp
LI-00013913,O-0006713,C-00625,SKU-0053,1,50.9,apparel
LI-00013914,O-0006713,C-00625,SKU-0051,1,44.56,apparel
LI-00013915,O-0006713,C-00625,SKU-0055,1,32.8,apparel
LI-00013916,O-0006714,C-00625,SKU-0118,1,48.96,hydration
LI-00013917,O-0006714,C-00625,SKU-0094,1,54.61,camp
LI-00013918,O-0006714,C-00625,SKU-0052,1,32.59,apparel
LI-00013919,O-0006714,C-00625,SKU-0047,1,29.59,apparel
LI-00013920,O-0006714,C-00625,SKU-0049,1,35.48,apparel
LI-00013921,O-0006715,C-00625,SKU-0060,1,135.3,apparel
LI-00013922,O-0006716,C-00625,SKU-0130,2,44.81,accessories
LI-00013923,O-0006716,C-00625,SKU-0042,1,48.47,apparel
LI-00013924,O-0006716,C-00625,SKU-0044,1,35.39,apparel
LI-00013925,O-0006716,C-00625,SKU-0120,1,49.25,hydration
LI-00013926,O-0006716,C-00625,SKU-0043,1,50.1,apparel
LI-00013927,O-0006717,C-00625,SKU-0050,1,79.14,apparel
LI-00013928,O-0006717,C-00625,SKU-0060,1,49.24,apparel
LI-00013929,O-0006717,C-00625,SKU-0105,1,49.22,hydration
LI-00013930,O-0006718,C-00625,SKU-0051,2,51.86,apparel
LI-00013931,O-0006718,C-00625,SKU-0056,1,70,apparel
LI-00013932,O-0006718,C-00625,SKU-0158,1,60.52,recovery
LI-00013933,O-0006718,C-00625,SKU-0049,1,59.43,apparel
LI-00013934,O-0006719,C-00625,SKU-0081,1,45.69,camp
LI-00013935,O-0006719,C-00625,SKU-0118,1,73.09,hydration
LI-00013936,O-0006720,C-00625,SKU-0058,1,56.61,apparel
LI-00013937,O-0006720,C-00625,SKU-0059,1,40.59,apparel
LI-00013938,O-0006720,C-00625,SKU-0047,1,43.5,apparel
LI-00013939,O-0006721,C-00625,SKU-0046,1,29.48,apparel
LI-00013940,O-0006721,C-00625,SKU-0083,1,44.48,camp
LI-00013941,O-0006721,C-00625,SKU-0117,1,37.04,hydration
LI-00013942,O-0006721,C-00625,SKU-0044,1,44.18,apparel
LI-00013943,O-0006722,C-00626,SKU-0154,1,68.1,recovery
LI-00013944,O-0006722,C-00626,SKU-0145,1,56.6,recovery
LI-00013945,O-0006723,C-00626,SKU-0043,1,61.5,apparel
LI-00013946,O-0006723,C-00626,SKU-0154,1,50.6,recovery
LI-00013947,O-0006724,C-00626,SKU-0060,1,137.29,apparel
LI-00013948,O-0006725,C-00626,SKU-0150,1,54.27,recovery
LI-00013949,O-0006725,C-00626,SKU-0021,1,46.57,jackets
LI-00013950,O-0006725,C-00626,SKU-0145,1,57.58,recovery
LI-00013951,O-0006725,C-00626,SKU-0160,1,40.2,recovery
LI-00013952,O-0006726,C-00626,SKU-0142,1,110.95,recovery
LI-00013953,O-0006727,C-00626,SKU-0063,1,152.46,packs
LI-00013954,O-0006728,C-00626,SKU-0143,1,62.29,recovery
LI-00013955,O-0006728,C-00626,SKU-0151,1,67.44,recovery
LI-00013956,O-0006729,C-00626,SKU-0158,2,77.19,recovery
LI-00013957,O-0006729,C-00626,SKU-0018,1,63.52,footwear
LI-00013958,O-0006729,C-00626,SKU-0154,1,50.57,recovery
LI-00013959,O-0006730,C-00626,SKU-0152,1,57.79,recovery
LI-00013960,O-0006730,C-00626,SKU-0153,1,74.84,recovery
LI-00013961,O-0006731,C-00626,SKU-0101,1,113.61,hydration
LI-00013962,O-0006732,C-00626,SKU-0108,1,61.56,hydration
LI-00013963,O-0006732,C-00626,SKU-0121,2,81.16,accessories
LI-00013964,O-0006733,C-00626,SKU-0009,1,56.95,footwear
LI-00013965,O-0006733,C-00626,SKU-0141,1,55.98,recovery
LI-00013966,O-0006734,C-00626,SKU-0144,1,55.99,recovery
LI-00013967,O-0006734,C-00626,SKU-0020,1,72.8,footwear
LI-00013968,O-0006735,C-00626,SKU-0142,1,48.91,recovery
LI-00013969,O-0006735,C-00626,SKU-0152,1,64.45,recovery
LI-00013970,O-0006735,C-00626,SKU-0004,1,46.26,footwear
LI-00013971,O-0006736,C-00626,SKU-0144,1,25.1,recovery
LI-00013972,O-0006736,C-00626,SKU-0158,1,20.69,recovery
LI-00013973,O-0006736,C-00626,SKU-0013,2,36.9,footwear
LI-00013974,O-0006736,C-00626,SKU-0145,1,32.94,recovery
LI-00013975,O-0006737,C-00626,SKU-0157,1,52.35,recovery
LI-00013976,O-0006737,C-00626,SKU-0145,2,67.47,recovery
LI-00013977,O-0006738,C-00626,SKU-0069,1,50.52,packs
LI-00013978,O-0006738,C-00626,SKU-0157,1,42.81,recovery
LI-00013979,O-0006738,C-00626,SKU-0087,1,31.35,camp
LI-00013980,O-0006739,C-00626,SKU-0146,1,149.33,recovery
LI-00013981,O-0006740,C-00626,SKU-0151,1,59.99,recovery
LI-00013982,O-0006740,C-00626,SKU-0147,1,51.17,recovery
LI-00013983,O-0006740,C-00626,SKU-0025,1,59.7,jackets
LI-00013984,O-0006741,C-00626,SKU-0136,1,52.84,accessories
LI-00013985,O-0006741,C-00626,SKU-0081,2,39.69,camp
LI-00013986,O-0006741,C-00626,SKU-0096,1,44.62,camp
LI-00013987,O-0006741,C-00626,SKU-0141,1,53.78,recovery
LI-00013988,O-0006742,C-00626,SKU-0141,1,64.46,recovery
LI-00013989,O-0006743,C-00627,SKU-0010,1,81.89,footwear
LI-00013990,O-0006744,C-00627,SKU-0058,1,87.39,apparel
LI-00013991,O-0006745,C-00627,SKU-0055,1,94.75,apparel
LI-00013992,O-0006746,C-00627,SKU-0048,2,31.48,apparel
LI-00013993,O-0006746,C-00627,SKU-0043,1,48.25,apparel
LI-00013994,O-0006747,C-00627,SKU-0046,1,63.62,apparel
LI-00013995,O-0006748,C-00627,SKU-0050,1,77.98,apparel
LI-00013996,O-0006749,C-00627,SKU-0053,1,57.11,apparel
LI-00013997,O-0006749,C-00627,SKU-0052,1,49.34,apparel
LI-00013998,O-0006750,C-00628,SKU-0031,1,34.89,jackets
LI-00013999,O-0006750,C-00628,SKU-0039,1,36.5,jackets
LI-00014000,O-0006750,C-00628,SKU-0029,1,28.64,jackets
LI-00014001,O-0006750,C-00628,SKU-0027,1,21.01,jackets
LI-00014002,O-0006751,C-00628,SKU-0140,1,76.01,accessories
LI-00014003,O-0006752,C-00628,SKU-0029,1,64.76,jackets
LI-00014004,O-0006753,C-00628,SKU-0147,1,82.73,recovery
LI-00014005,O-0006754,C-00628,SKU-0021,1,96.65,jackets
LI-00014006,O-0006755,C-00628,SKU-0027,1,34.41,jackets
LI-00014007,O-0006755,C-00628,SKU-0037,1,38.07,jackets
LI-00014008,O-0006756,C-00628,SKU-0029,1,33.82,jackets
LI-00014009,O-0006756,C-00628,SKU-0037,1,34.44,jackets
LI-00014010,O-0006757,C-00628,SKU-0040,1,91.88,jackets
LI-00014011,O-0006758,C-00628,SKU-0025,1,28.88,jackets
LI-00014012,O-0006758,C-00628,SKU-0040,1,27,jackets
LI-00014013,O-0006758,C-00628,SKU-0079,1,46.63,packs
LI-00014014,O-0006759,C-00628,SKU-0026,2,71.78,jackets
LI-00014015,O-0006760,C-00628,SKU-0022,1,92.86,jackets
LI-00014016,O-0006761,C-00628,SKU-0137,1,63.38,accessories
LI-00014017,O-0006762,C-00628,SKU-0013,1,54.31,footwear
LI-00014018,O-0006763,C-00629,SKU-0113,2,46.69,hydration
LI-00014019,O-0006763,C-00629,SKU-0019,1,71.64,footwear
LI-00014020,O-0006764,C-00629,SKU-0142,1,41.39,recovery
LI-00014021,O-0006764,C-00629,SKU-0033,1,44.4,jackets
LI-00014022,O-0006765,C-00629,SKU-0026,1,34.02,jackets
LI-00014023,O-0006765,C-00629,SKU-0036,1,20.47,jackets
LI-00014024,O-0006765,C-00629,SKU-0034,1,21.07,jackets
LI-00014025,O-0006766,C-00629,SKU-0103,1,76.77,hydration
LI-00014026,O-0006767,C-00629,SKU-0118,1,41.59,hydration
LI-00014027,O-0006767,C-00629,SKU-0036,1,41.05,jackets
LI-00014028,O-0006768,C-00629,SKU-0022,1,32.38,jackets
LI-00014029,O-0006768,C-00629,SKU-0040,1,26.42,jackets
LI-00014030,O-0006769,C-00629,SKU-0156,1,41.41,recovery
LI-00014031,O-0006769,C-00629,SKU-0035,1,41.54,jackets
LI-00014032,O-0006770,C-00629,SKU-0160,1,63.41,recovery
LI-00014033,O-0006771,C-00629,SKU-0032,1,32.17,jackets
LI-00014034,O-0006771,C-00629,SKU-0037,1,30.19,jackets
LI-00014035,O-0006771,C-00629,SKU-0108,1,24.09,hydration
LI-00014036,O-0006772,C-00629,SKU-0021,1,62.15,jackets
LI-00014037,O-0006773,C-00629,SKU-0012,1,48.64,footwear
LI-00014038,O-0006774,C-00629,SKU-0157,1,98.38,recovery
LI-00014039,O-0006775,C-00629,SKU-0037,1,39.58,jackets
LI-00014040,O-0006775,C-00629,SKU-0084,1,50.45,camp
LI-00014041,O-0006776,C-00629,SKU-0104,1,40.23,hydration
LI-00014042,O-0006776,C-00629,SKU-0026,1,43.97,jackets
LI-00014043,O-0006777,C-00630,SKU-0070,2,75.98,packs
LI-00014044,O-0006778,C-00630,SKU-0075,2,29.5,packs
LI-00014045,O-0006778,C-00630,SKU-0079,2,33.8,packs
LI-00014046,O-0006779,C-00630,SKU-0061,2,116.51,packs
LI-00014047,O-0006780,C-00631,SKU-0123,1,63.95,accessories
LI-00014048,O-0006780,C-00631,SKU-0121,1,61.34,accessories
LI-00014049,O-0006781,C-00631,SKU-0039,1,45.2,jackets
LI-00014050,O-0006781,C-00631,SKU-0131,2,51.33,accessories
LI-00014051,O-0006782,C-00631,SKU-0082,1,25.86,camp
LI-00014052,O-0006782,C-00631,SKU-0060,1,35.33,apparel
LI-00014053,O-0006782,C-00631,SKU-0129,1,31.86,accessories
LI-00014054,O-0006783,C-00631,SKU-0124,1,42.22,accessories
LI-00014055,O-0006783,C-00631,SKU-0135,1,47.65,accessories
LI-00014056,O-0006783,C-00631,SKU-0128,1,42.81,accessories
LI-00014057,O-0006784,C-00631,SKU-0127,1,99.11,accessories
LI-00014058,O-0006785,C-00631,SKU-0137,1,57.29,accessories
LI-00014059,O-0006785,C-00631,SKU-0126,1,70.98,accessories
LI-00014060,O-0006786,C-00631,SKU-0126,1,61.2,accessories
LI-00014061,O-0006786,C-00631,SKU-0084,1,85.35,camp
LI-00014062,O-0006786,C-00631,SKU-0121,1,52.44,accessories
LI-00014063,O-0006787,C-00631,SKU-0129,1,72.2,accessories
LI-00014064,O-0006787,C-00631,SKU-0146,1,58.7,recovery
LI-00014065,O-0006788,C-00631,SKU-0135,1,43.32,accessories
LI-00014066,O-0006788,C-00631,SKU-0128,1,40.78,accessories
LI-00014067,O-0006789,C-00631,SKU-0140,1,54.31,accessories
LI-00014068,O-0006789,C-00631,SKU-0133,1,73.37,accessories
LI-00014069,O-0006789,C-00631,SKU-0123,1,44.24,accessories
LI-00014070,O-0006790,C-00631,SKU-0086,1,64.85,camp
LI-00014071,O-0006790,C-00631,SKU-0134,1,52.06,accessories
LI-00014072,O-0006791,C-00631,SKU-0144,1,26.91,recovery
LI-00014073,O-0006791,C-00631,SKU-0133,1,39.94,accessories
LI-00014074,O-0006791,C-00631,SKU-0025,1,44.3,jackets
LI-00014075,O-0006792,C-00631,SKU-0121,2,38.05,accessories
LI-00014076,O-0006792,C-00631,SKU-0136,1,33.64,accessories
LI-00014077,O-0006792,C-00631,SKU-0137,1,38.93,accessories
LI-00014078,O-0006793,C-00631,SKU-0023,1,103.44,jackets
LI-00014079,O-0006794,C-00631,SKU-0129,1,34.14,accessories
LI-00014080,O-0006794,C-00631,SKU-0127,2,30.82,accessories
LI-00014081,O-0006794,C-00631,SKU-0139,1,40.5,accessories
LI-00014082,O-0006794,C-00631,SKU-0124,1,29.18,accessories
LI-00014083,O-0006795,C-00631,SKU-0138,1,29.17,accessories
LI-00014084,O-0006795,C-00631,SKU-0131,1,46.01,accessories
LI-00014085,O-0006795,C-00631,SKU-0011,1,50.84,footwear
LI-00014086,O-0006796,C-00631,SKU-0139,1,42.16,accessories
LI-00014087,O-0006796,C-00631,SKU-0049,1,55.39,apparel
LI-00014088,O-0006796,C-00631,SKU-0137,1,49.9,accessories
LI-00014089,O-0006797,C-00631,SKU-0128,1,31.23,accessories
LI-00014090,O-0006797,C-00631,SKU-0125,1,30.75,accessories
LI-00014091,O-0006797,C-00631,SKU-0108,2,35.01,hydration
LI-00014092,O-0006797,C-00631,SKU-0021,1,29.37,jackets
LI-00014093,O-0006798,C-00631,SKU-0133,1,43.58,accessories
LI-00014094,O-0006798,C-00631,SKU-0131,1,50.35,accessories
LI-00014095,O-0006798,C-00631,SKU-0128,1,43.12,accessories
LI-00014096,O-0006799,C-00631,SKU-0018,1,70.53,footwear
LI-00014097,O-0006799,C-00631,SKU-0124,2,54.42,accessories
LI-00014098,O-0006799,C-00631,SKU-0140,1,69.49,accessories
LI-00014099,O-0006800,C-00631,SKU-0023,1,67.2,jackets
LI-00014100,O-0006800,C-00631,SKU-0132,2,50.43,accessories
LI-00014101,O-0006800,C-00631,SKU-0138,1,39.49,accessories
LI-00014102,O-0006801,C-00631,SKU-0126,1,51.87,accessories
LI-00014103,O-0006801,C-00631,SKU-0129,1,83.69,accessories
LI-00014104,O-0006802,C-00632,SKU-0114,1,133.42,hydration
LI-00014105,O-0006803,C-00632,SKU-0146,1,55.08,recovery
LI-00014106,O-0006803,C-00632,SKU-0147,2,54.19,recovery
LI-00014107,O-0006804,C-00632,SKU-0134,1,135.49,accessories
LI-00014108,O-0006805,C-00632,SKU-0150,1,55.09,recovery
LI-00014109,O-0006805,C-00632,SKU-0142,1,63.07,recovery
LI-00014110,O-0006806,C-00632,SKU-0084,1,49.45,camp
LI-00014111,O-0006806,C-00632,SKU-0142,1,51.16,recovery
LI-00014112,O-0006807,C-00632,SKU-0153,1,52.53,recovery
LI-00014113,O-0006807,C-00632,SKU-0141,1,61.72,recovery
LI-00014114,O-0006807,C-00632,SKU-0152,1,48.51,recovery
LI-00014115,O-0006808,C-00632,SKU-0034,1,35.61,jackets
LI-00014116,O-0006808,C-00632,SKU-0158,1,29.91,recovery
LI-00014117,O-0006808,C-00632,SKU-0120,1,41.84,hydration
LI-00014118,O-0006809,C-00632,SKU-0154,1,26.35,recovery
LI-00014119,O-0006809,C-00632,SKU-0034,1,32.72,jackets
LI-00014120,O-0006809,C-00632,SKU-0152,1,33.6,recovery
LI-00014121,O-0006810,C-00632,SKU-0152,1,32.49,recovery
LI-00014122,O-0006810,C-00632,SKU-0102,1,31.46,hydration
LI-00014123,O-0006810,C-00632,SKU-0018,1,41,footwear
LI-00014124,O-0006810,C-00632,SKU-0160,1,45.68,recovery
LI-00014125,O-0006811,C-00632,SKU-0053,1,60.99,apparel
LI-00014126,O-0006811,C-00632,SKU-0149,1,71.5,recovery
LI-00014127,O-0006812,C-00632,SKU-0148,1,57.62,recovery
LI-00014128,O-0006812,C-00632,SKU-0149,1,48.95,recovery
LI-00014129,O-0006812,C-00632,SKU-0152,1,70.92,recovery
LI-00014130,O-0006813,C-00632,SKU-0158,1,55.98,recovery
LI-00014131,O-0006813,C-00632,SKU-0150,1,50.77,recovery
LI-00014132,O-0006814,C-00632,SKU-0160,1,115.04,recovery
LI-00014133,O-0006815,C-00632,SKU-0158,1,122.85,recovery
LI-00014134,O-0006816,C-00632,SKU-0160,1,83.45,recovery
LI-00014135,O-0006817,C-00632,SKU-0007,1,72.08,footwear
LI-00014136,O-0006817,C-00632,SKU-0098,1,61.15,camp
LI-00014137,O-0006818,C-00632,SKU-0147,1,80.89,recovery
LI-00014138,O-0006818,C-00632,SKU-0141,1,71.59,recovery
LI-00014139,O-0006819,C-00632,SKU-0143,1,46.08,recovery
LI-00014140,O-0006819,C-00632,SKU-0155,1,61.5,recovery
LI-00014141,O-0006819,C-00632,SKU-0160,1,67.11,recovery
LI-00014142,O-0006820,C-00632,SKU-0016,2,98.1,footwear
LI-00014143,O-0006821,C-00632,SKU-0154,1,45.09,recovery
LI-00014144,O-0006821,C-00632,SKU-0014,1,53.31,footwear
LI-00014145,O-0006821,C-00632,SKU-0159,1,66.92,recovery
LI-00014146,O-0006822,C-00632,SKU-0157,1,54.8,recovery
LI-00014147,O-0006822,C-00632,SKU-0104,1,51.77,hydration
LI-00014148,O-0006822,C-00632,SKU-0150,1,33.99,recovery
LI-00014149,O-0006823,C-00632,SKU-0148,1,42.37,recovery
LI-00014150,O-0006823,C-00632,SKU-0153,1,37.15,recovery
LI-00014151,O-0006823,C-00632,SKU-0077,1,43.52,packs
LI-00014152,O-0006823,C-00632,SKU-0147,1,35.98,recovery
LI-00014153,O-0006824,C-00632,SKU-0126,1,83.71,accessories
LI-00014154,O-0006824,C-00632,SKU-0027,2,73.86,jackets
LI-00014155,O-0006825,C-00632,SKU-0148,1,104.4,recovery
LI-00014156,O-0006826,C-00632,SKU-0160,2,81.25,recovery
LI-00014157,O-0006826,C-00632,SKU-0148,1,98.43,recovery
LI-00014158,O-0006827,C-00633,SKU-0152,1,97.46,recovery
LI-00014159,O-0006828,C-00633,SKU-0157,1,41.93,recovery
LI-00014160,O-0006828,C-00633,SKU-0149,1,29.06,recovery
LI-00014161,O-0006829,C-00633,SKU-0108,1,16.05,hydration
LI-00014162,O-0006829,C-00633,SKU-0122,1,23.29,accessories
LI-00014163,O-0006829,C-00633,SKU-0160,1,14.13,recovery
LI-00014164,O-0006829,C-00633,SKU-0126,2,14.57,accessories
LI-00014165,O-0006830,C-00633,SKU-0141,1,28.75,recovery
LI-00014166,O-0006830,C-00633,SKU-0148,2,23.24,recovery
LI-00014167,O-0006830,C-00633,SKU-0152,1,30.32,recovery
LI-00014168,O-0006831,C-00633,SKU-0100,1,31.29,camp
LI-00014169,O-0006831,C-00633,SKU-0117,1,30.34,hydration
LI-00014170,O-0006831,C-00633,SKU-0124,2,38.86,accessories
LI-00014171,O-0006832,C-00633,SKU-0101,2,54.34,hydration
LI-00014172,O-0006833,C-00633,SKU-0049,1,95.11,apparel
LI-00014173,O-0006834,C-00633,SKU-0160,1,71.03,recovery
LI-00014174,O-0006835,C-00633,SKU-0142,1,73.48,recovery
LI-00014175,O-0006836,C-00633,SKU-0156,1,24.99,recovery
LI-00014176,O-0006836,C-00633,SKU-0045,1,41.67,apparel
LI-00014177,O-0006836,C-00633,SKU-0151,1,36.5,recovery
LI-00014178,O-0006837,C-00633,SKU-0160,1,27.86,recovery
LI-00014179,O-0006837,C-00633,SKU-0149,1,35.36,recovery
LI-00014180,O-0006837,C-00633,SKU-0148,1,31.51,recovery
LI-00014181,O-0006838,C-00633,SKU-0153,1,68.34,recovery
LI-00014182,O-0006839,C-00633,SKU-0104,1,32.38,hydration
LI-00014183,O-0006839,C-00633,SKU-0022,1,29.76,jackets
LI-00014184,O-0006839,C-00633,SKU-0158,1,34.42,recovery
LI-00014185,O-0006840,C-00633,SKU-0099,1,69.29,camp
LI-00014186,O-0006841,C-00634,SKU-0135,1,57.45,accessories
LI-00014187,O-0006842,C-00634,SKU-0052,1,45.56,apparel
LI-00014188,O-0006842,C-00634,SKU-0114,1,38.44,hydration
LI-00014189,O-0006843,C-00634,SKU-0013,2,28.88,footwear
LI-00014190,O-0006843,C-00634,SKU-0053,1,30.2,apparel
LI-00014191,O-0006843,C-00634,SKU-0058,1,24.81,apparel
LI-00014192,O-0006844,C-00634,SKU-0059,1,45.74,apparel
LI-00014193,O-0006845,C-00634,SKU-0055,2,79.89,apparel
LI-00014194,O-0006846,C-00634,SKU-0023,1,54.11,jackets
LI-00014195,O-0006847,C-00635,SKU-0059,1,70.87,apparel
LI-00014196,O-0006848,C-00635,SKU-0036,1,14.98,jackets
LI-00014197,O-0006848,C-00635,SKU-0077,1,19.7,packs
LI-00014198,O-0006848,C-00635,SKU-0041,2,20.48,apparel
LI-00014199,O-0006849,C-00635,SKU-0049,1,46.66,apparel
LI-00014200,O-0006850,C-00635,SKU-0133,1,94.01,accessories
LI-00014201,O-0006851,C-00635,SKU-0050,1,80.5,apparel
LI-00014202,O-0006852,C-00635,SKU-0055,1,53.12,apparel
LI-00014203,O-0006852,C-00635,SKU-0047,1,31.83,apparel
LI-00014204,O-0006853,C-00635,SKU-0024,1,94.27,jackets
LI-00014205,O-0006854,C-00636,SKU-0003,1,70.04,footwear
LI-00014206,O-0006855,C-00636,SKU-0013,1,60.35,footwear
LI-00014207,O-0006855,C-00636,SKU-0019,1,41.08,footwear
LI-00014208,O-0006856,C-00636,SKU-0057,1,23.96,apparel
LI-00014209,O-0006856,C-00636,SKU-0011,1,24.48,footwear
LI-00014210,O-0006856,C-00636,SKU-0001,1,27.49,footwear
LI-00014211,O-0006857,C-00636,SKU-0004,1,23.36,footwear
LI-00014212,O-0006857,C-00636,SKU-0010,2,30.26,footwear
LI-00014213,O-0006857,C-00636,SKU-0003,1,35.6,footwear
LI-00014214,O-0006858,C-00636,SKU-0017,1,47.93,footwear
LI-00014215,O-0006858,C-00636,SKU-0018,1,36.92,footwear
LI-00014216,O-0006859,C-00637,SKU-0062,1,56.78,packs
LI-00014217,O-0006860,C-00637,SKU-0076,1,43.44,packs
LI-00014218,O-0006860,C-00637,SKU-0116,2,45.88,hydration
LI-00014219,O-0006861,C-00638,SKU-0040,1,68.64,jackets
LI-00014220,O-0006862,C-00638,SKU-0018,1,33.27,footwear
LI-00014221,O-0006862,C-00638,SKU-0003,1,42.69,footwear
LI-00014222,O-0006863,C-00638,SKU-0018,1,83.59,footwear
LI-00014223,O-0006864,C-00638,SKU-0020,1,37.12,footwear
LI-00014224,O-0006864,C-00638,SKU-0073,1,28.39,packs
LI-00014225,O-0006865,C-00638,SKU-0019,1,66.24,footwear
LI-00014226,O-0006866,C-00639,SKU-0105,2,37.1,hydration
LI-00014227,O-0006866,C-00639,SKU-0114,1,27.01,hydration
LI-00014228,O-0006866,C-00639,SKU-0148,1,26.28,recovery
LI-00014229,O-0006867,C-00639,SKU-0046,1,116.87,apparel
LI-00014230,O-0006868,C-00639,SKU-0113,1,133.91,hydration
LI-00014231,O-0006869,C-00639,SKU-0053,1,47.87,apparel
LI-00014232,O-0006870,C-00639,SKU-0152,1,28.6,recovery
LI-00014233,O-0006870,C-00639,SKU-0114,1,25.02,hydration
LI-00014234,O-0006871,C-00639,SKU-0104,1,56.8,hydration
LI-00014235,O-0006872,C-00639,SKU-0111,1,76.09,hydration
LI-00014236,O-0006873,C-00639,SKU-0136,1,103.95,accessories
LI-00014237,O-0006874,C-00639,SKU-0106,1,16.98,hydration
LI-00014238,O-0006874,C-00639,SKU-0101,1,19.05,hydration
LI-00014239,O-0006874,C-00639,SKU-0058,1,16.97,apparel
LI-00014240,O-0006875,C-00639,SKU-0108,1,42.26,hydration
LI-00014241,O-0006875,C-00639,SKU-0103,2,46.35,hydration
LI-00014242,O-0006876,C-00639,SKU-0131,1,91.81,accessories
LI-00014243,O-0006877,C-00639,SKU-0105,1,23.44,hydration
LI-00014244,O-0006877,C-00639,SKU-0043,1,35.59,apparel
LI-00014245,O-0006878,C-00639,SKU-0114,1,94.04,hydration
LI-00014246,O-0006879,C-00639,SKU-0106,1,36.29,hydration
LI-00014247,O-0006879,C-00639,SKU-0112,2,49.13,hydration
LI-00014248,O-0006880,C-00639,SKU-0120,1,53.39,hydration
LI-00014249,O-0006881,C-00640,SKU-0058,1,34.06,apparel
LI-00014250,O-0006881,C-00640,SKU-0041,2,47.94,apparel
LI-00014251,O-0006882,C-00640,SKU-0059,2,59.26,apparel
LI-00014252,O-0006883,C-00640,SKU-0051,2,97.09,apparel
LI-00014253,O-0006884,C-00640,SKU-0007,2,79.73,footwear
