customer_id,split,region,acquisition_channel,membership_tier,tenure_months,orders,spend,avg_basket,discount_share,return_rate,support_tickets,days_since_order,email_engagement,satisfaction_score,lifetime_value,category_affinities,recent_timeline,profile_summary,lifecycle_stage,price_sensitivity,purchase_cadence,churn_risk,next_best_action,evidence
C-00001,train,Western Australia,search,none,14,13,1123.49,86.42,0.217,0.127,1,39,0.534,8.5,1415.6,apparel|jackets|hydration,2026-05-22~$98~apparel+hydration~discount:0.16~returned:0|2026-04-17~$93~apparel~discount:0.18~returned:0|2026-03-17~$95~hydration+apparel~discount:0.17~returned:0|2026-02-14~$95~apparel+jackets~discount:0.23~returned:0|2026-01-12~$75~apparel+packs~discount:0.15~returned:0|2025-12-10~$94~footwear+apparel~discount:0.25~returned:1,active frequent shopper; strongest interest in apparel; medium price sensitivity; low churn risk,active,medium,frequent,low,Free shipping threshold reminder,days_since_order:39|orders:13|discount_share:0.217|return_rate:0.127|top_category:apparel
C-00277,train,New South Wales,organic,none,24,15,1197.23,79.82,0.173,0.107,1,28,0.505,7.6,1628.23,jackets|accessories|camp,2026-05-30~$43~jackets~discount:0.19~returned:0|2026-04-13~$71~footwear~discount:0.22~returned:0|2026-02-25~$97~jackets+hydration~discount:0.1~returned:0|2026-01-06~$67~jackets+hydration~discount:0.2~returned:0|2025-11-20~$28~jackets~discount:0.17~returned:0|2025-10-01~$71~jackets~discount:0.21~returned:0,active regular shopper; strongest interest in jackets; medium price sensitivity; low churn risk,active,medium,regular,low,Free shipping threshold reminder,days_since_order:28|orders:15|discount_share:0.173|return_rate:0.107|top_category:jackets
C-00278,train,South Australia,retail-store,bronze,22,15,1240.79,82.72,0.203,0.127,0,28,0.632,8.3,1662.66,hydration|footwear|jackets,2026-06-02~$107~packs+hydration~discount:0.24~returned:0|2026-04-16~$98~hydration+camp~discount:0.18~returned:0|2026-03-02~$70~hydration~discount:0.28~returned:0|2026-01-16~$84~footwear+hydration~discount:0.2~returned:0|2025-12-03~$117~footwear+hydration+jackets~discount:0.25~returned:0|2025-10-14~$65~hydration+footwear~discount:0.15~returned:1,active regular shopper; strongest interest in hydration; medium price sensitivity; low churn risk,active,medium,regular,low,Free shipping threshold reminder,days_since_order:28|orders:15|discount_share:0.203|return_rate:0.127|top_category:hydration
C-00279,validation,Queensland,paid-social,bronze,21,9,819.42,91.05,0.111,0.095,2,29,0.629,8.5,1089.83,recovery|hydration|accessories,2026-06-01~$115~recovery~discount:0.14~returned:0|2026-03-18~$104~recovery~discount:0.16~returned:1|2026-01-01~$92~recovery~discount:0.11~returned:0|2025-10-17~$92~recovery~discount:0.11~returned:0|2025-08-03~$98~recovery+jackets~discount:0.15~returned:0|2025-05-15~$81~recovery~discount:0.12~returned:0,at-risk regular shopper; strongest interest in recovery; low price sensitivity; low churn risk,at-risk,low,regular,low,Free shipping threshold reminder,days_since_order:29|orders:9|discount_share:0.111|return_rate:0.095|top_category:recovery
C-00280,test,Western Australia,paid-social,gold,26,19,2537.93,133.58,0.086,0.002,2,26,0.64,8,3502.34,hydration|accessories|recovery,2026-06-03~$137~hydration~discount:0.06~returned:0|2026-04-19~$51~hydration~discount:0.02~returned:0|2026-03-21~$146~jackets+hydration~discount:0.08~returned:0|2026-02-06~$151~hydration~discount:0.18~returned:0|2026-01-04~$123~hydration~discount:0.16~returned:0|2025-11-29~$142~hydration+camp+packs~discount:0.23~returned:0,loyal frequent shopper; strongest interest in hydration; low price sensitivity; low churn risk,loyal,low,frequent,low,Loyalty upgrade with category cross-sell,days_since_order:26|orders:19|discount_share:0.086|return_rate:0.002|top_category:hydration
C-00281,train,South Australia,retail-store,silver,29,14,1051.06,75.08,0.206,0.025,2,26,0.667,8.4,1481.99,packs|jackets|footwear,2026-06-04~$73~packs~discount:0.12~returned:0|2026-04-12~$88~packs~discount:0.29~returned:0|2026-02-17~$67~packs~discount:0.19~returned:0|2025-12-23~$56~footwear~discount:0.2~returned:0|2025-11-05~$46~jackets~discount:0.13~returned:0|2025-09-11~$84~packs~discount:0.2~returned:0,active regular shopper; strongest interest in packs; medium price sensitivity; low churn risk,active,medium,regular,low,Free shipping threshold reminder,days_since_order:26|orders:14|discount_share:0.206|return_rate:0.025|top_category:packs
C-00282,train,Victoria,organic,silver,23,19,2562.07,134.85,0.197,0.063,2,15,0.481,7.6,3458.79,accessories|jackets|recovery,2026-06-07~$92~accessories~discount:0.18~returned:0|2026-05-04~$151~accessories~discount:0.24~returned:0|2026-04-01~$148~accessories+apparel~discount:0.16~returned:1|2026-02-22~$124~accessories~discount:0.13~returned:0|2026-01-12~$135~accessories+recovery~discount:0.12~returned:0|2025-12-07~$145~accessories+jackets~discount:0.17~returned:0,active frequent shopper; strongest interest in accessories; medium price sensitivity; low churn risk,active,medium,frequent,low,Loyalty upgrade with category cross-sell,days_since_order:15|orders:19|discount_share:0.197|return_rate:0.063|top_category:accessories
C-00283,train,South Australia,search,silver,23,11,950.91,86.45,0.245,0.08,2,26,0.714,6.1,1283.73,apparel|recovery|packs,2026-06-03~$71~apparel~discount:0.16~returned:0|2026-03-28~$95~packs+apparel~discount:0.32~returned:0|2026-01-20~$106~apparel~discount:0.24~returned:0|2025-11-12~$96~recovery+apparel~discount:0.21~returned:0|2025-09-10~$105~apparel~discount:0.26~returned:0|2025-06-28~$84~apparel~discount:0.24~returned:0,active regular shopper; strongest interest in apparel; medium price sensitivity; low churn risk,active,medium,regular,low,Free shipping threshold reminder,days_since_order:26|orders:11|discount_share:0.245|return_rate:0.08|top_category:apparel
C-00284,train,Queensland,organic,silver,4,5,321.53,64.31,0.249,0.089,2,19,0.626,6.1,372.97,apparel|hydration,2026-06-09~$91~hydration~discount:0.27~returned:0|2026-05-16~$59~apparel~discount:0.21~returned:0|2026-04-21~$49~apparel~discount:0.28~returned:1|2026-03-25~$64~apparel~discount:0.22~returned:0|2026-03-01~$59~apparel~discount:0.26~returned:0,at-risk frequent shopper; strongest interest in apparel; medium price sensitivity; low churn risk,at-risk,medium,frequent,low,Second-purchase education sequence,days_since_order:19|orders:5|discount_share:0.249|return_rate:0.089|top_category:apparel
C-00285,train,Victoria,retail-store,gold,32,27,4369.53,161.83,0.086,0.088,2,7,0.812,9.7,6292.12,packs|recovery|accessories,2026-06-15~$202~packs+hydration+accessories~discount:0.12~returned:0|2026-05-24~$192~packs~discount:0.15~returned:0|2026-04-29~$172~packs~discount:0.13~returned:0|2026-04-01~$119~packs+recovery~discount:0.07~returned:0|2026-03-07~$136~accessories+hydration+packs~discount:0.1~returned:0|2026-02-06~$201~packs~discount:0.05~returned:0,loyal frequent shopper; strongest interest in packs; low price sensitivity; low churn risk,loyal,low,frequent,low,Early access and premium bundle,days_since_order:7|orders:27|discount_share:0.086|return_rate:0.088|top_category:packs
C-00286,train,South Australia,paid-social,bronze,10,3,196.7,65.57,0.221,0.073,2,22,0.592,7.6,239.97,camp|hydration|packs,2026-06-06~$81~camp~discount:0.21~returned:1|2026-01-17~$39~packs+hydration~discount:0.2~returned:0|2025-08-31~$76~camp~discount:0.24~returned:0,new occasional shopper; strongest interest in camp; medium price sensitivity; low churn risk,new,medium,occasional,low,Second-purchase education sequence,days_since_order:22|orders:3|discount_share:0.221|return_rate:0.073|top_category:camp
C-00287,train,South Australia,referral,bronze,8,6,417.35,69.56,0.27,0.154,1,22,0.836,8,500.82,footwear|jackets|recovery,2026-06-03~$52~footwear~discount:0.24~returned:0|2026-04-22~$68~footwear~discount:0.34~returned:0|2026-03-13~$69~footwear+jackets~discount:0.32~returned:1|2026-01-22~$83~footwear~discount:0.28~returned:0|2025-12-13~$50~footwear~discount:0.34~returned:0|2025-10-27~$95~footwear+recovery+camp~discount:0.29~returned:1,active frequent shopper; strongest interest in footwear; high price sensitivity; low churn risk,active,high,frequent,low,Second-purchase education sequence,days_since_order:22|orders:6|discount_share:0.27|return_rate:0.154|top_category:footwear
C-00288,train,Western Australia,retail-store,silver,32,13,1011.84,77.83,0.202,0.146,0,33,0.481,6.2,1457.05,footwear|hydration|apparel,2026-05-26~$79~footwear~discount:0.19~returned:0|2026-03-28~$86~footwear~discount:0.21~returned:0|2026-02-02~$90~hydration~discount:0.17~returned:0|2025-12-06~$71~footwear~discount:0.19~returned:0|2025-10-13~$56~apparel~discount:0.21~returned:0|2025-08-19~$92~footwear~discount:0.17~returned:0,at-risk regular shopper; strongest interest in footwear; medium price sensitivity; low churn risk,at-risk,medium,regular,low,Free shipping threshold reminder,days_since_order:33|orders:13|discount_share:0.202|return_rate:0.146|top_category:footwear
C-00289,validation,Western Australia,search,silver,23,21,2936.64,139.84,0.113,0.078,1,17,0.749,8.8,3964.46,hydration|camp|jackets,2026-06-13~$131~accessories+packs~discount:0.08~returned:0|2026-05-08~$145~apparel+footwear~discount:0.09~returned:0|2026-04-04~$139~hydration~discount:0.15~returned:0|2026-02-21~$159~jackets~discount:0.07~returned:0|2026-01-26~$82~hydration~discount:0.15~returned:0|2025-12-26~$121~camp~discount:0.13~returned:0,loyal frequent shopper; strongest interest in hydration; low price sensitivity; low churn risk,loyal,low,frequent,low,Loyalty upgrade with category cross-sell,days_since_order:17|orders:21|discount_share:0.113|return_rate:0.078|top_category:hydration
C-00290,test,Queensland,search,bronze,30,6,400.92,66.82,0.237,0.142,4,116,0.22,5.7,569.31,footwear|camp|packs,2026-02-28~$68~footwear~discount:0.24~returned:0|2025-11-05~$55~footwear~discount:0.23~returned:0|2025-07-11~$56~packs~discount:0.27~returned:0|2025-03-17~$52~footwear~discount:0.21~returned:0|2024-11-20~$77~footwear+camp~discount:0.2~returned:0|2024-07-27~$92~footwear+camp~discount:0.28~returned:1,at-risk occasional shopper; strongest interest in footwear; medium price sensitivity; high churn risk,at-risk,medium,occasional,high,Win-back offer with service recovery,days_since_order:116|orders:6|discount_share:0.237|return_rate:0.142|top_category:footwear
C-00291,train,New South Wales,retail-store,none,21,11,904.28,82.21,0.176,0.024,1,31,0.606,8.8,1202.69,apparel|recovery|hydration,2026-05-29~$94~recovery+apparel~discount:0.09~returned:0|2026-03-31~$97~apparel+jackets~discount:0.2~returned:0|2026-01-29~$72~apparel~discount:0.18~returned:0|2025-11-23~$58~apparel~discount:0.17~returned:0|2025-10-02~$90~apparel~discount:0.19~returned:0|2025-08-01~$49~recovery+jackets~discount:0.17~returned:0,active regular shopper; strongest interest in apparel; medium price sensitivity; low churn risk,active,medium,regular,low,Free shipping threshold reminder,days_since_order:31|orders:11|discount_share:0.176|return_rate:0.024|top_category:apparel
C-00292,train,Victoria,organic,none,25,13,1176.26,90.48,0.162,0.073,0,36,0.481,6.9,1611.48,apparel|footwear|packs,2026-05-23~$88~apparel~discount:0.17~returned:0|2026-03-27~$88~apparel+footwear~discount:0.19~returned:0|2026-02-02~$66~apparel~discount:0.25~returned:0|2025-12-06~$74~apparel~discount:0.17~returned:0|2025-10-12~$85~footwear+jackets+apparel~discount:0.27~returned:1|2025-08-16~$109~hydration+camp+apparel~discount:0.09~returned:1,at-risk regular shopper; strongest interest in apparel; medium price sensitivity; low churn risk,at-risk,medium,regular,low,Free shipping threshold reminder,days_since_order:36|orders:13|discount_share:0.162|return_rate:0.073|top_category:apparel
C-00293,train,Victoria,referral,bronze,11,13,1133.71,87.21,0.247,0.055,2,30,0.463,7.8,1394.46,accessories|recovery|apparel,2026-05-28~$74~accessories~discount:0.33~returned:0|2026-05-06~$73~packs+accessories~discount:0.21~returned:0|2026-04-07~$84~recovery~discount:0.24~returned:0|2026-03-17~$80~accessories~discount:0.21~returned:0|2026-02-14~$75~accessories~discount:0.29~returned:0|2026-01-19~$89~accessories~discount:0.24~returned:0,active frequent shopper; strongest interest in accessories; medium price sensitivity; low churn risk,active,medium,frequent,low,Free shipping threshold reminder,days_since_order:30|orders:13|discount_share:0.247|return_rate:0.055|top_category:accessories
C-00294,train,Victoria,paid-social,silver,23,11,916.97,83.36,0.13,0.126,1,30,0.695,8.7,1237.91,packs|accessories|recovery,2026-05-30~$99~packs~discount:0.06~returned:1|2026-03-25~$72~packs~discount:0.18~returned:0|2026-01-14~$90~packs~discount:0.22~returned:1|2025-11-10~$95~packs~discount:0.14~returned:0|2025-09-06~$96~packs+recovery~discount:0.13~returned:0|2025-07-03~$76~packs+jackets~discount:0.14~returned:1,active regular shopper; strongest interest in packs; medium price sensitivity; low churn risk,active,medium,regular,low,Free shipping threshold reminder,days_since_order:30|orders:11|discount_share:0.13|return_rate:0.126|top_category:packs
C-00295,train,Tasmania,paid-social,silver,4,5,426.88,85.38,0.141,0.108,2,19,0.767,8.1,495.18,footwear|apparel,2026-06-02~$104~footwear+apparel~discount:0.13~returned:0|2026-05-15~$74~footwear~discount:0.25~returned:1|2026-04-15~$74~footwear~discount:0.18~returned:0|2026-03-26~$86~footwear~discount:0.12~returned:0|2026-03-02~$89~footwear~discount:0.2~returned:0,new frequent shopper; strongest interest in footwear; medium price sensitivity; low churn risk,new,medium,frequent,low,Second-purchase education sequence,days_since_order:19|orders:5|discount_share:0.141|return_rate:0.108|top_category:footwear
C-00296,train,Western Australia,search,silver,25,5,319.63,63.93,0.308,0.192,2,145,0.36,7.3,437.89,accessories,2026-02-05~$65~accessories~discount:0.36~returned:0|2025-09-18~$64~accessories~discount:0.23~returned:0|2025-04-25~$78~accessories~discount:0.33~returned:1|2024-12-13~$37~accessories~discount:0.23~returned:0|2024-07-29~$76~accessories~discount:0.25~returned:0,at-risk occasional shopper; strongest interest in accessories; high price sensitivity; high churn risk,at-risk,high,occasional,high,Win-back offer with service recovery,days_since_order:145|orders:5|discount_share:0.308|return_rate:0.192|top_category:accessories
C-00297,train,Western Australia,organic,none,35,5,347.09,69.42,0.293,0.194,3,115,0.02,5.6,510.22,jackets|camp|apparel,2026-03-01~$62~jackets~discount:0.27~returned:0|2025-10-07~$55~jackets+hydration~discount:0.33~returned:1|2025-05-13~$51~apparel~discount:0.3~returned:0|2024-12-18~$78~camp~discount:0.3~returned:0|2024-07-28~$100~jackets~discount:0.31~returned:0,at-risk occasional shopper; strongest interest in jackets; high price sensitivity; high churn risk,at-risk,high,occasional,high,Win-back offer with service recovery,days_since_order:115|orders:5|discount_share:0.293|return_rate:0.194|top_category:jackets
C-00298,train,Queensland,paid-social,silver,19,7,549.91,78.56,0.26,0.174,1,137,0.171,6.1,720.38,packs|accessories|hydration,2026-02-12~$111~accessories+packs~discount:0.23~returned:1|2025-12-02~$65~accessories+packs~discount:0.33~returned:1|2025-09-20~$68~jackets~discount:0.24~returned:1|2025-07-07~$44~packs~discount:0.24~returned:0|2025-04-30~$94~packs+accessories~discount:0.26~returned:0|2025-02-14~$78~packs+apparel~discount:0.25~returned:0,at-risk regular shopper; strongest interest in packs; medium price sensitivity; high churn risk,at-risk,medium,regular,high,Win-back offer with service recovery,days_since_order:137|orders:7|discount_share:0.26|return_rate:0.174|top_category:packs
C-00299,validation,Victoria,search,bronze,6,5,333.13,66.63,0.197,0.08,2,24,0.741,7.4,393.09,jackets|camp,2026-06-04~$72~jackets~discount:0.13~returned:0|2026-04-26~$76~jackets~discount:0.18~returned:0|2026-03-15~$50~jackets~discount:0.27~returned:0|2026-02-08~$89~camp~discount:0.08~returned:1|2025-12-31~$46~jackets~discount:0.25~returned:0,active frequent shopper; strongest interest in jackets; medium price sensitivity; low churn risk,active,medium,frequent,low,Second-purchase education sequence,days_since_order:24|orders:5|discount_share:0.197|return_rate:0.08|top_category:jackets
C-00300,test,South Australia,retail-store,silver,33,15,2142.14,142.81,0.163,0.068,0,20,0.849,6.7,3106.1,jackets|footwear|recovery,2026-06-09~$155~jackets~discount:0.2~returned:0|2026-04-19~$158~packs+jackets~discount:0.15~returned:0|2026-03-02~$154~jackets+recovery~discount:0.15~returned:0|2026-01-11~$156~jackets~discount:0.08~returned:1|2025-11-27~$179~accessories+jackets+footwear~discount:0.09~returned:0|2025-10-07~$147~jackets+footwear~discount:0.17~returned:0,active regular shopper; strongest interest in jackets; medium price sensitivity; low churn risk,active,medium,regular,low,Loyalty upgrade with category cross-sell,days_since_order:20|orders:15|discount_share:0.163|return_rate:0.068|top_category:jackets
C-00301,train,New South Wales,organic,silver,26,7,513.09,73.3,0.226,0.114,2,140,0.138,5.1,708.06,accessories|apparel|hydration,2026-02-04~$61~accessories~discount:0.29~returned:1|2025-10-29~$93~accessories~discount:0.15~returned:0|2025-08-07~$92~packs+hydration~discount:0.27~returned:0|2025-05-05~$56~accessories~discount:0.2~returned:1|2025-01-26~$73~apparel~discount:0.22~returned:0|2024-10-30~$44~accessories~discount:0.27~returned:0,at-risk occasional shopper; strongest interest in accessories; medium price sensitivity; high churn risk,at-risk,medium,occasional,high,Win-back offer with service recovery,days_since_order:140|orders:7|discount_share:0.226|return_rate:0.114|top_category:accessories
C-00302,train,Queensland,search,bronze,20,10,777.28,77.73,0.185,0.106,1,25,0.543,6.8,1026.01,recovery|footwear|hydration,2026-05-30~$71~recovery~discount:0.14~returned:1|2026-04-01~$78~recovery~discount:0.16~returned:0|2026-01-28~$65~recovery~discount:0.13~returned:0|2025-11-20~$87~hydration+recovery~discount:0.26~returned:0|2025-09-17~$78~recovery~discount:0.19~returned:0|2025-07-19~$97~recovery~discount:0.18~returned:0,active regular shopper; strongest interest in recovery; medium price sensitivity; low churn risk,active,medium,regular,low,Free shipping threshold reminder,days_since_order:25|orders:10|discount_share:0.185|return_rate:0.106|top_category:recovery
